asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7
159691470X	Urban Italian: Simple Recipes and True Stories from a Life in Food Hardcover	Cookbooks, Food & Wine	Regional & International	dining table	50.604480505												
1596914971	The Devil in the Kitchen: Sex, Pain, Madness, and the Making of a Great Chef Paperback	Biographies & Memoirs	Professionals & Academics	tie	61.3589942455												
1596980907	A Slobbering Love Affair: The True (And Pathetic) Story of the Torrid Romance Between Barack Obama and the Mainstream Media	Biographies & Memoirs	Leaders & Notable People	tie	62.5291228294												
1596982926	Sweet Land of Liberty (Ellis the Elephant) Hardcover	Children's Books	Literature & Fiction	bird	89.1195714474												
1596988126	Radicals: Portraits of a Destructive Passion Hardcover	Arts & Photography	History & Criticism	tie	52.4261951447												
1597091510	Silverstein and Me: A Memoir Paperback	Biographies & Memoirs	Arts & Literature	clock	98.3434975147												
159714052X	Laws Field Guide to the Sierra Nevada, The (California Academy of Sciences) Paperback	History	Americas	cat	90.4409587383	dog	79.3406188488	bird	54.011464119								
159714195X	Laws Guide to Drawing Birds, The Paperback	Arts & Photography	Drawing	bird	97.7121412754												
1597264369	Unquenchable: America's Water Crisis and What To Do About It 1st Edition	Engineering & Transportation	Engineering	cup	53.889977932												
1597267198	5 Easy Pieces: The Impact of Fisheries on Marine Ecosystems (The State of the World's Oceans) Reprint Edition	Science & Math	Biological Sciences	bird	77.0255625248												
159755037X	Fighting Back: Living Life Beyond Ourselves Paperback	Biographies & Memoirs	Leaders & Notable People	bird	91.7763590813												
1597640964	Renoir: A Master of Impressionism (Great Masters) Revised Edition	Biographies & Memoirs	Arts & Literature	vase	82.3966443539												
1597690287	365 Easy Chicken Recipes: Quick, Easy Ways to Cook Chicken (365) Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	bowl	70.8503186703												
159775451X	Alaska's Inside Passage: Destination Map Map	Travel	United States	bird	64.2205297947												
1597775940	The Price: My Rise and Fall As Natalia, New York's #1 Escort Hardcover	Biographies & Memoirs	Specific Groups	vase	55.7049036026												
1597893749	The Complete Guide to the Bible Paperback	Christian Books & Bibles	Bible Study & Reference	horse	94.8835492134												
1597971685	Mexico: From Montezuma to the Rise of the PAN, Third Edition Paperback	Politics & Social Sciences	Politics & Government	tv	69.0299928188												
1597972983	Vladimir Putin and Russian Statecraft (Shapers of International History) Hardcover	Biographies & Memoirs	Historical	tie	99.3677198887												
1598004182	Dog Soldiers MC Paperback	Literature & Fiction	Action & Adventure	bird	53.614461422												
1598113631	Cooking for Two: A Collection of Quick and Easy Recipes Sized Just Right for Two Hardcover	Cookbooks, Food & Wine		cake	57.96033144	bowl	54.3086469173	bottle	53.7473857403								
1598531573	American Science Fiction: Nine Classic Novels of the 1950s: A Library of America Boxed Set Hardcover	Literature & Fiction	Short Stories & Anthologies	clock	55.6933581829												
1598692518	The Everything Guide To Writing Copy: From Ads and Press Release to On-Air and Online Promos--All You Need to Create Copy That Sells Paperback	Business & Money	Marketing & Sales	chair	54.6165704727												
1598692623	The Everything Kids' Presidents Book: Puzzles, Games and Trivia - for Hours of Presidential Fun (black & white) Paperback	Children's Books	Activities, Crafts & Games	potted plant	59.492367506	vase	50.2568900585										
1598693883	The Everything Cryptic Crosswords Book: 100 complex and challenging puzzles for word lovers! Paperback	Humor & Entertainment	Puzzles & Games	cup	63.6494040489	book	52.4862408638										
1598695428	Menopause Sucks: What to Do When Hot Flashes and Hormones Make You and Everyone Else Miserable Paperback	Health, Fitness & Dieting	Women's Health	bottle	77.4332165718												
1598698346	Today I Made a Difference: A Collection of Inspirational Stories from America's Top Educators 1st Edition	Education & Teaching	Schools & Teaching	apple	90.621483326												
1598875442	Louis L'Amour Collection Audio CD	Literature & Fiction	Genre Fiction	carton	90.0428891182												
1598898973	Motocross Double-Cross (Jake Maddox Sports Stories) Paperback	Children's Books	Growing Up & Facts of Life	motorcycle	98.5916554928												
1599053683	Globalization: 1977-2008- Graphic U.S. History (Saddleback Graphic: U.s. History) Paperback	Teen & Young Adult	Literature & Fiction	tie	85.2969884872	tv	84.5332860947										
1599150042	Viking Tales (Yesterday's Classics) Paperback	Children's Books	History	umbrella	54.1120946407												
1599150220	Secrets of the Woods (Yesterday's Classics) Paperback	Children's Books	Animals	bird	96.6943264008												
1599152746	Birds of the Air (Yesterday's Classics)	New, Used & Rental Textbooks		bird	99.9615907669												
1599183692	No B.S. Wealth Attraction In The New Economy Paperback	Reference	Encyclopedias & Subject Guides	carton	73.3345210552												
1599213079	Common Phrases: And Where They Come From 2nd Edition	Reference	Words, Language & Grammar	umbrella	83.4658682346												
1599215152	Knack Wedding Flowers: A Complete Illustrated Guide To Ideas For Bouquets, Ceremony Decor, And Reception Centerpieces (Knack: Make It Easy) Paperback	Crafts, Hobbies & Home	Crafts & Hobbies	vase	55.1107704639	potted plant	51.4734983444										
1599218933	Annapurna: The First Conquest Of An 8,000-Meter Peak Paperback	Travel	Asia	umbrella	74.1781830788												
1599323966	Hypothyroidism, Health & Happiness: The Riddle of Illness Revealed 1st Edition	New, Used & Rental Textbooks	Medicine & Health Sciences	tie	74.9293684959												
1599555107	The Forgotten Skills of Self-Sufficiency Used by the Mormon Pioneers Paperback	Christian Books & Bibles	Christian Denominations & Sects	bird	92.7040755749												
1599620642	The Vineyard Cookbook: Seasonal Recipes & Wine Pairings Inspired by America's Vineyards Hardcover	Cookbooks, Food & Wine	Beverages & Wine	wine glass	88.0702376366	umbrella	85.6751322746										
1599621045	Gay in America Hardcover	Arts & Photography	Photography & Video	car	90.255188942	tie	74.8587548733										
1599635372	20 Master Plots: And How to Build Them Third Edition	Reference	Writing, Research & Publishing Guides	umbrella	62.1080160141												
159963726X	2014 Children's Writer's & Illustrator's Market 26th Edition	Reference	Writing, Research & Publishing Guides	tv	55.6179642677												
1599637308	2014 Poet's Market 27th Edition	Reference	Writing, Research & Publishing Guides	tv	66.6205883026												
1599637324	2014 Writer's Market 93rd Edition	Reference	Writing, Research & Publishing Guides	tv	59.3038737774												
1599691493	Harley-Davidson XL/XLH Sportster 1986-2003 (CLYMER MOTORCYCLE REPAIR) Paperback	Engineering & Transportation	Automotive	motorcycle	99.9804675579												
1599720612	Joyeux Noel: Learning Songs and Traditions in French (Teach Me) (Book & Audio CD) (French and English Edition) (French) Hardcover	Children's Books	Education & Reference	sports ball	79.560148716												
1599820587	The Paschal Mystery: Christ's Mission of Salvation, student book (Living in Christ) 1st Edition	New, Used & Rental Textbooks	Humanities	umbrella	80.4973483086												
1599820609	The Church: Christ in the World Today, student book (Living in Christ) 1st Edition	New, Used & Rental Textbooks	Humanities	clock	97.5346505642												
1599820757	The New Testament, student book: The Good News of Jesus Christ Paperback	Christian Books & Bibles	Catholicism	umbrella	75.6921350956												
1599820773	Catholic Social Teaching, student book: Christian Life in Society Paperback	Christian Books & Bibles	Education	clock	90.9782528877												
1599820919	The Sacraments (student book): Encounters with Christ (Living in Christ) Paperback	Christian Books & Bibles	Catholicism	clock	62.3999238014												
1599821486	Church History-student text: Apostolic Times to Today (Living in Christ) Paperback	Christian Books & Bibles	Catholicism	clock	89.1104876995												
159990036X	Max & Maddy and the Chocolate Money Mystery (Max and Maddy Series) Hardcover	Children's Books	Growing Up & Facts of Life	teddy	53.9762377739												
1599900610	Night of the Veggie Monster Hardcover	Children's Books	Growing Up & Facts of Life	fork	80.3761601448	pizza	62.9930794239										
159990067X	Harrius Potter et Camera Secretorum (Harry Potter and the Chamber of Secrets, Latin Edition) Hardcover	Children's Books	Education & Reference	boat	55.5103302002												
1599901536	Goodnight, Me Hardcover	Children's Books	Growing Up & Facts of Life	bird	53.0801951885												
1599903415	Bedtime for Mommy Hardcover	Children's Books	Growing Up & Facts of Life	bed	51.1871576309												
1599904241	Brave Charlotte and the Wolves Hardcover	Children's Books	Growing Up & Facts of Life	bird	53.2391190529												
1599904551	Princess of the Midnight Ball (Twelve Dancing Princesses) Paperback	Children's Books	Science Fiction & Fantasy	gown	64.29												
1599906112	Think Big Hardcover	Children's Books	Arts, Music & Photography	clock	50.8546948433												
1599908735	Princess Academy: Palace of Stone Hardcover	Children's Books	Growing Up & Facts of Life	umbrella	50.2780377865												
1599909812	Vanishing Acts (A Maggie Brooklyn Mystery) Paperback	Teen & Young Adult	Literature & Fiction	cat	85.7398808002	dog	79.9612164497										
160014117X	Garbage Trucks (Hardcover) (Blastoff! Readers: Mighty Machines) (Blastoff Readers. Level 1) Library Binding	Children's Books	Literature & Fiction	truck	51.2260973454												
1600580106	Flowers & Botanicals: Discover your 'inner artist' as you explore the basic theories and techniques of pencil drawing (Drawing Made Easy) Paperback	Arts & Photography	History & Criticism	clock	63.5758042336												
1600602584	Gracias / Thanks (English and Spanish Edition) Hardcover	Children's Books	Growing Up & Facts of Life	dog	65.9946084023												
1600602665	The Can Man Hardcover	Children's Books	Growing Up & Facts of Life	chair	73.5457062721												
160060644X	Destiny's Gift Paperback	Children's Books	Growing Up & Facts of Life	book	50.9710550308												
1600610862	An Illustrated Life: Drawing Inspiration from the Private Sketchbooks of Artists, Illustrators and Designers Paperback	Arts & Photography	Graphic Design	bottle	56.4741134644												
160061163X	Down by the Sea with Brush and Pen: Draw and Paint Beautiful Coastal Scenes 1st Edition	New, Used & Rental Textbooks	Humanities	umbrella	50.6596267223												
1600617972	Creative Workshop: 80 Challenges to Sharpen Your Design Skills Paperback	Arts & Photography	Graphic Design	clock	66.0666942596												
1600661890	Mornings with Tozer: A 366 Day Devotional Paperback	Christian Books & Bibles	Christian Living	chair	80.814576149												
1600787584	Superfly: The Jimmy Snuka Story Hardcover	Sports & Outdoors	Biographies	swimming_trunks	80.5529773235												
1600850065	Pizza on the Grill: 100 Feisty Fire-Roasted Recipes For Pizza & More Paperback	Cookbooks, Food & Wine	Baking	pizza	83.8983535767												
1600850189	Dessert Express: 100 Sweet Treats You Can Make in 30 Minutes or Less Paperback	Cookbooks, Food & Wine	Beverages & Wine	dining table	71.9086408615	bowl	50.3090322018										
1600850766	Rustic Furniture Basics Paperback	Crafts, Hobbies & Home	Home Improvement & Design	chair	74.1924703121												
1600851339	Absolutely Chocolate: Irresistible Excuses to Indulge Hardcover	Cookbooks, Food & Wine	Desserts	dog	54.3481171131												
1600852548	Harvest to Heat: Cooking with America's Best Chefs, Farmers, and Artisans Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	pizza	95.6035554409												
1600853307	Fine Cooking Appetizers: 200 Recipes for Small Bites with Big Flavor Paperback	Cookbooks, Food & Wine	Cooking Education & Reference	dining table	76.3527810574	wine glass	66.8895483017										
160085351X	The DIY Bride An Affair to Remember: 40 Fantastic Projects to Celebrate Your Unique Wedding Style (Stonesong Press Books) Paperback	Crafts, Hobbies & Home	Crafts & Hobbies	umbrella	79.9564540386												
1600859046	Fresh from the Farm: A Year of Recipes and Stories Hardcover	Cookbooks, Food & Wine	Regional & International	fork	80.4881155491	dining table	63.6785447598	bowl	62.9694104195	vase	60.0434958935						
1600940048	Sweet!: From Agave to Turbinado, Home Baking with Every Kind of Natural Sugar and Sweetener Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	bakery	99.8993813992	cake	78.4087955952	donut	72.2236871719								
1600940498	Appetite for Reduction: 125 Fast and Filling Low-Fat Vegan Recipes Paperback	Cookbooks, Food & Wine	Special Diet	carrot	54.2754888535												
1601270844	THE IRAN PRIMER: Power, Politics, and U.S. Policy Paperback	Politics & Social Sciences	Politics & Government	prayer_rug	99.3664979935												
1601625359	The Family Business Paperback	Literature & Fiction	United States	car	92.1340167522												
1601625596	The Family Business 2 Hardcover	Literature & Fiction	United States	tie	90.7267212868												
1601625715	To Paris with Love: A Family Business Novel Hardcover	Literature & Fiction	United States	motorcycle	63.4896874428												
1602130078	We're Going on a Book Hunt (Storytime Picture Books) Hardcover	Children's Books	Education & Reference	teddy	91.3686931133												
1602377480	Rumi, Heart of the Beloved 2014 Wall Ca Calendar	Religion & Spirituality	Islam	prayer_rug	95.1136767864												
1602391211	Rustic Carpentry: Woodworking with Natural Timber Paperback	Crafts, Hobbies & Home	Home Improvement & Design	chair	98.1876313686												
1602392625	Swedish Cakes and Cookies Hardcover	Cookbooks, Food & Wine	Regional & International	cake	58.4332942963												
1602399484	Raw Food: A Complete Guide for Every Meal of the Day Paperback	Crafts, Hobbies & Home	Home Improvement & Design	cup	52.9250204563												
1602399840	Mini Farming: Self-Sufficiency on 1/4 Acre Paperback	Crafts, Hobbies & Home	Gardening & Landscape Design	chair	62.7204298973												
1602600155	Know Your Bible: All 66 Books Explained and Applied (Value Books) Mass Market Paperback	Christian Books & Bibles	Bible Study & Reference	book	59.4564497471												
1602860041	Secret Agent Jack Stalwart Book 1: The Escape of the Deadly Dinosaur Paperback	Children's Books	Activities, Crafts & Games	bird	58.7266921997	boat	55.7166695595										
1602860130	The Caper of the Crowned Jewels (Secret Agent Jack Stalwart Book 4) Paperback	Children's Books	Activities, Crafts & Games	clock	74.1979658604	boat	60.265058279										
1602860211	Secret Agent Jack Stalwart: Book 6: The Pursuit of the Ivory Poachers: Kenya (The Secret Agent Jack Stalwart Series) Paperback	Children's Books	Literature & Fiction	boat	55.1987290382												
1603093001	March: Book One Paperback	Biographies & Memoirs	Ethnic & National	tie	64.3195390701												
1603113800	Beachbum Berry's Potions of the Caribbean Hardcover	Cookbooks, Food & Wine		umbrella	59.1438412666												
1603208291	TIME For Kids President Obama: A Day in the Life of America's Leader Paperback	Children's Books	Education & Reference	tie	95.2284753323												
1603208356	Jumbo Sudoku Brain Buster Edition Paperback	Humor & Entertainment	Puzzles & Games	crossword_puzzle	100												
1603208968	Jumbo Sudoku Genius Paperback	Humor & Entertainment	Puzzles & Games	crossword_puzzle	100												
1603209360	Jumbo Sudoku Ultimate Challenge Paperback	Humor & Entertainment	Puzzles & Games	crossword_puzzle	100												
1603209581	Jumbo Sudoku Mastermind Paperback	Humor & Entertainment	Puzzles & Games	crossword_puzzle	100												
1603209832	Awesome Animal Kingdom (TIME For Kids Book of WHY) (TIME for Kids Big Books of WHY) Paperback	Children's Books	Activities, Crafts & Games	carton	73.8597631454												
1603420789	Rosemary Gladstar's Herbal Recipes for Vibrant Health: 175 Teas, Tonics, Oils, Salves, Tinctures, and Other Natural Remedies for the Entire Family Paperback	Health, Fitness & Dieting	Alternative Medicine	bowl	94.4349229336	cup	51.1476874352										
1603420894	Tasting Beer: An Insider's Guide to the World's Greatest Drink Paperback	Cookbooks, Food & Wine	Beverages & Wine	cup	93.4349656105	wine glass	86.0306620598	dining table	50.3746092319								
1603424679	Raw Energy: 124 Raw Food Recipes for Energy Bars, Smoothies, and Other Snacks to Supercharge Your Body Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	carrot	84.7296893597												
1603425624	The Pickled Pantry: From Apples to Zucchini, 150 Recipes for Pickles, Relishes, Chutneys & More Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	bottle	86.1802220345												
1603427287	The Beginner's Guide to Hunting Deer for Food (Beginner's Guide To... (Storey)) Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	zebra	51.4133512974												
160342816X	Hot Sauce!: Techniques for Making Signature Hot Sauces, with 32 Recipes to Get You Started; Includes 60 Recipes for Using Your Hot Sauces Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	bottle	93.3291852474	orange	54.751086235										
1603580298	Gaia's Garden: A Guide to Home-Scale Permaculture, 2nd Edition Paperback	Crafts, Hobbies & Home	Gardening & Landscape Design	potted plant	55.2898228168												
1603584110	Cheese and Culture: A History of Cheese and its Place in Western Civilization Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	bakery	96.2144196033												
1603584285	Raising Dough: The Complete Guide to Financing a Socially Responsible Food Business Paperback	Business & Money	Industries	bowl	68.2267010212	apple	62.9683077335										
1603585060	Cheese and Culture: A History of Cheese and its Place in Western Civilization Paperback	History	Americas	bakery	96.2144196033												
1604076739	The Path of Centering Prayer: Deepening Your Experience of God Hardcover	Religion & Spirituality	Worship & Devotion	maze	99.7941315174												
1604078588	The Power of Vulnerability: Teachings on Authenticity, Connection and Courage 1st Edition	Health, Fitness & Dieting	Mental Health	bird	62.7003014088												
160419006X	The Big Spenders: The Epic Story of the Rich Rich, the Grandees of America and the Magnificoes, and How They Spent Their Fortunes Paperback	History	Americas	boat	76.8185019493												
1604266120	The Environmental Case: Translating Values Into Policy, 3rd Edition 3rd Edition	New, Used & Rental Textbooks	Social Sciences	bird	64.11652565												
1604594187	The 120 Days of Sodom Paperback	Literature & Fiction	Erotica	potted plant	55.0210297108												
160469243X	The Unexpected Houseplant: 220 Extraordinary Choices for Every Spot in Your Home Paperback	Crafts, Hobbies & Home	Gardening & Landscape Design	potted plant	71.1075782776	vase	58.8544249535										
1604860804	The Vegetarian Myth: Food, Justice, and Sustainability Paperback	Business & Money	Economics	pizza	73.5455214977	cat	61.5327715874										
160499178X	Amazon Exclusive Hooked On Phonics LTR Kindergarten Word Families 3&4 w/BONUS DVD Paperback	Children's Books	Education & Reference	book	59.7714543343												
1605041610	Unbroken Paperback	Literature & Fiction	United States	swimming_trunks	89.8146092892												
1605250791	Metallurgy Fundamentals Fifth Edition, Text Edition	Engineering & Transportation	Engineering	car	59.2415392399												
1605257958	Modern Welding Eleventh Edition, Textbook Edition	Engineering & Transportation	Engineering	umbrella	55.0045907497												
1605294624	Making It: Radical Home Ec for a Post-Consumer World Paperback	Crafts, Hobbies & Home	Home Improvement & Design	cup	57.5680971146												
1605294705	Radically Simple: Brilliant Flavors with Breathtaking Ease: 325 Inspiring Recipes from Award-Winning Chef Rozanne Gold Hardcover	Cookbooks, Food & Wine	Cooking Methods	orange	86.2622499466												
1605298166	Betty Crocker Ultimate Bisquick Cookbook Exclusive Deluxe Edition 323 Delicious recipes for breakfast, dinner, dessert & more! Hardcover	Crafts, Hobbies & Home	Home Improvement & Design	sandwich	63.027203083												
1605371238	Winter Snow (Day to Day Board Books) Board book	Children's Books	Science, Nature & How It Works	donut	53.9417564869												
1605390445	Joey Pigza Loses Control - Teacher Guide by Novel Units Paperback	Education & Teaching	Schools & Teaching	crossword_puzzle	63.761049509												
1605424684	Booker T: From Prison to Promise: Life Before the Squared Circle Hardcover	Sports & Outdoors	Biographies	tie	94.5917069912												
1605501182	The $7 a Meal Slow Cooker Cookbook: 301 Delicious, Nutritious Recipes the Whole Family Will Love! Paperback	Cookbooks, Food & Wine	Cooking Methods	carton	66.7959094048												
160598082X	Afghanistan: Graveyard of Empires: A New History of the Borderland 1st Edition	New, Used & Rental Textbooks	Humanities	horse	68.6790049076												
1606232622	A World of Difference: Encountering and Contesting Development, 2nd Edition 2nd Edition	Politics & Social Sciences	Politics & Government	car	84.0964913368												
1606522116	The Great Chicken Cookbook: Over 230 Simple, Delicious Recipes for Every Occasion Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	pizza	68.9238190651												
1606522515	Pizza: How to Make and Bake More Than 50 Delicious Homemade Pizzas Hardcover	Cookbooks, Food & Wine	Regional & International	pizza	96.7066466808												
1606524917	North American Wildlife: An Illustrated Guide to 2,000 Plants and Animals Paperback	Science & Math	Biological Sciences	cat	96.8223154545	cow	70.7012951374										
160652500X	Now That's Funny!: Jokes and Stories from the Man Who Keeps America Laughing Paperback	Humor & Entertainment	Humor	dog	87.2028589249												
1607093650	UNSUSTAINABLE: A Strategy for Making Public Schooling More Productive, Effective, and Affordable (Innovations in Education)	Education & Teaching	Schools & Teaching	apple	58.4572613239												
1607097818	Music Advocacy: Moving From Survival to Vision Paperback	Arts & Photography	Music	chair	84.514272213												
1607105608	Uncle John's Political Briefs Paperback	Humor & Entertainment	Humor	bird	51.9586920738												
1607146320	The Cleveland Clinic Guide to Epilepsy (Cleveland Clinic Guides) Paperback	Health, Fitness & Dieting	Diseases & Physical Ailments	bottle	52.3326992989												
160718866X	Newton and Me Paperback	Children's Books	Animals	dog	84.3119740486												
1607432390	The Key Poses of Yoga: Scientific Keys, Volume II Paperback	Health, Fitness & Dieting	Exercise & Fitness	clock	55.3672730923												
1607740036	The Sriracha Cookbook: 50 ``Rooster Sauce`` Recipes that Pack a Punch Hardcover	Cookbooks, Food & Wine	Beverages & Wine	bottle	92.1684265137	bowl	84.7968757153										
1607740087	Artisan Cheese Making at Home: Techniques & Recipes for Mastering World-Class Cheeses Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	bakery	92.616635561	cake	59.2575073242										
1607740141	The Art of Living According to Joe Beef: A Cookbook of Sorts Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	wine glass	95.1639711857	cup	80.8526992798	bowl	52.6238620281	dining table	51.698923111						
1607740354	Paletas: Authentic Recipes for Mexican Ice Pops, Shaved Ice & Aguas Frescas Hardcover	Cookbooks, Food & Wine	Regional & International	cake	50.2665162086												
1607740370	Tender: A Cook and His Vegetable Patch Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	sports ball	62.9664123058												
1607740524	SPQR: Modern Italian Food and Wine Hardcover	Cookbooks, Food & Wine	Beverages & Wine	cup	70.9912180901	bowl	57.3724150658										
1607740532	Vietnamese Home Cooking Hardcover	Cookbooks, Food & Wine	Regional & International	bowl	82.0858538151												
1607740559	The Craft of Stone Brewing Co.: Liquid Lore, Epic Recipes, and Unabashed Arrogance Hardcover	Cookbooks, Food & Wine	Beverages & Wine	cup	77.877497673												
1607741008	The Preservation Kitchen: The Craft of Making and Cooking with Pickles, Preserves, and Aigre-doux Hardcover	Cookbooks, Food & Wine	Cooking Education & Reference	bowl	83.4755241871	dining table	51.3012707233										
1607741024	Vintage Cakes: Timeless Recipes for Cupcakes, Flips, Rolls, Layer, Angel, Bundt, Chiffon, and Icebox Cakes for Today's Sweet Tooth Hardcover	Cookbooks, Food & Wine	Beverages & Wine	cake	82.7048480511	cup	71.9420015812										
1607742454	Wired for Story: The Writer's Guide to Using Brain Science to Hook Readers from the Very First Sentence Paperback	Reference	Writing, Research & Publishing Guides	clock	58.9228510857												
1607742675	My Paris Kitchen: Recipes and Stories Hardcover	Cookbooks, Food & Wine	Regional & International	pizza	52.7279794216												
160774273X	Flour Water Salt Yeast: The Fundamentals of Artisan Bread and Pizza Hardcover	Cookbooks, Food & Wine	Baking	cake	63.0148887634												
1607743167	The Mexican Slow Cooker: Recipes for Mole, Enchiladas, Carnitas, Chile Verde Pork, and More Favorites Paperback	Cookbooks, Food & Wine	Regional & International	bowl	86.8389129639	dining table	56.586265564	broccoli	55.8083355427								
1607743329	Ripe: A Cook in the Orchard Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	orange	51.9371688366												
1607743388	True Brews: How to Craft Fermented Cider, Beer, Wine, Sake, Soda, Mead, Kefir, and Kombucha at Home Hardcover	Cookbooks, Food & Wine	Beverages & Wine	bottle	94.4565534592	vase	68.3265149593										
1607743523	Japanese Soul Cooking: Ramen, Tonkatsu, Tempura, and More from the Streets and Kitchens of Tokyo and Beyond Hardcover	Cookbooks, Food & Wine	Regional & International	bowl	70.9540247917												
1607743574	The New Persian Kitchen Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	bowl	71.714168787												
1607744023	Southern Italian Desserts: Rediscovering the Sweet Traditions of Calabria, Campania, Basilicata, Puglia, and Sicily Hardcover	Cookbooks, Food & Wine	Regional & International	cake	72.5086450577	sandwich	50.9799540043										
1607744120	Root-to-Stalk Cooking: The Art of Using the Whole Vegetable Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	bowl	68.6467051506												
1607744260	The Hot Sauce Cookbook: Turn Up the Heat with 60+ Pepper Sauce Recipes Hardcover	Cookbooks, Food & Wine	Regional & International	bowl	66.0590231419	apple	58.7862432003										
1607744309	My Irish Table: Recipes from the Homeland and Restaurant Eve Hardcover	Cookbooks, Food & Wine	Regional & International	bowl	82.8161478043	broccoli	59.3605279922										
1607744384	Mastering Fermentation: Recipes for Making and Cooking with Fermented Foods Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	cup	69.5097565651	bottle	62.3170614243										
1607744724	River Cottage Veg: 200 Inspired Vegetable Recipes Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	broccoli	81.3961923122	bowl	78.6771476269										
1607744767	Asian Pickles: Sweet, Sour, Salty, Cured, and Fermented Preserves from Korea, Japan, China, India, and Beyond Hardcover	Cookbooks, Food & Wine	Regional & International	bowl	73.3393788338	dining table	53.6680340767										
1607745127	The Southern Slow Cooker: Big-Flavor, Low-Fuss Recipes for Comfort Food Classics Paperback	Cookbooks, Food & Wine	Beverages & Wine	bowl	74.732542038												
1607745232	Simple Thai Food: Classic Recipes from the Thai Home Kitchen Hardcover	Cookbooks, Food & Wine	Regional & International	bowl	57.20012784	dining table	52.1225690842										
160774533X	The Banh Mi Handbook: Recipes for Crazy-Delicious Vietnamese Sandwiches Hardcover	Cookbooks, Food & Wine	Regional & International	sandwich	95.5134689808												
1607745356	The Old-Fashioned: The Story of the World's First Classic Cocktail, with Recipes and Lore Hardcover	Cookbooks, Food & Wine	Beverages & Wine	cup	95.5052256584	candle	90.8824384212										
1607745712	Brassicas: Cooking the World's Healthiest Vegetables: Kale, Cauliflower, Broccoli, Brussels Sprouts and More Hardcover	Crafts, Hobbies & Home	Home Improvement & Design	broccoli	80.5318951607												
1607745836	The Juice Cleanse Reset Diet: 7 Days to Transform Your Body for Increased Energy, Glowing Skin, and a Slimmer Waistline Paperback	Crafts, Hobbies & Home	Home Improvement & Design	vase	53.1447768211												
1607745984	Kombucha Revolution: 75 Recipes for Homemade Brews, Fixers, Elixirs, and Mixers Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	bottle	74.6178388596	vase	66.7067050934										
160819020X	The Fat Duck Cookbook Hardcover	Cookbooks, Food & Wine	Regional & International	bird	82.9979360104												
1608190706	Volcker: The Triumph of Persistence Hardcover	Politics & Social Sciences	Politics & Government	tie	63.9315366745												
1608198243	The Bill of the Century: The Epic Battle for the Civil Rights Act Hardcover	Politics & Social Sciences	Politics & Government	tie	50.2280712128												
1608199770	Lost Cat: A True Story of Love, Desperation, and GPS Technology Hardcover	Crafts, Hobbies & Home	Pets & Animal Care	vase	75.7012844086												
1608236323	EMC3451 - DAILY READING COMPREHENSION GR 1 Paperback	Reference		book	52.4189651012												
160832107X	Struck by Living: From Depression to Hope Paperback	Health, Fitness & Dieting	Mental Health	umbrella	69.4490969181												
1608322785	Positive Intelligence: Why Only 20% of Teams and Individuals Achieve Their True Potential AND HOW YOU CAN ACHIEVE YOURS Hardcover	Business & Money	Business Culture	clock	59.0793132782												
1608462595	Howard Zinn Speaks: Collected Speeches 1963-2009 Paperback	Politics & Social Sciences	Politics & Government	wig	93.6342060566												
1608463222	The Speech: The Story Behind Dr. Martin Luther King Jr.s Dream (2013) Hardcover	Politics & Social Sciences	Social Sciences	tie	54.5805096626												
1608605434	Where's Owen Goin'? Paperback	Children's Books	Action & Adventure	dog	80.1065325737												
160868086X	Goodbye, Friend: Healing Wisdom for Anyone Who Has Ever Lost a Pet Paperback	Self-Help	Death & Grief	dog	95.4654037952												
1608718425	A Practical Guide for Policy Analysis: The Eightfold Path to More Effective Problem Solving, 4th Edition 4th Edition	New, Used & Rental Textbooks	Social Sciences	umbrella	55.1230967045												
1608828840	Mindful Discipline: A Loving Approach to Setting Limits and Raising an Emotionally Intelligent Child Paperback	Health, Fitness & Dieting	Alternative Medicine	book	50.2732813358												
1608863514	Adventure Time Vol. 4 Paperback	Children's Books	Comics & Graphic Novels	umbrella	74.4500637054												
1608932486	The Christmas Visitors Hardcover	Children's Books	Holidays & Celebrations	teddy	50.8646905422												
1609052919	It's a Firefly Night Hardcover	Children's Books	Growing Up & Facts of Life	teddy	53.8015067577												
