asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7
1884654304	Skateboarding: Legendary Tricks Paperback	Sports & Outdoors	Individual Sports	car	58.4312856197	bicycle	53.0035376549										
1884656145	Chefs of Cucina Amore, The: Celebrating the Very Best in Italian Cooking Hardcover	Cookbooks, Food & Wine	Regional & International	wine glass	70.7693219185	king_crab	57.5981080532										
1884731260	The Team Handbook Third Edition 3rd Edition	Business & Money	Business Culture	cash_machine	99.6088981628												
1884734995	The Way I Act Hardcover	Children's Books	Growing Up & Facts of Life	bow_tie	99.6758401394	teddy	52.6488184929										
1884855148	Message to the Blackman in America Paperback	Religion & Spirituality	Islam	tie	84.2308521271												
1885061323	Birds of Colorado Field Guide Paperback	History	Americas	bird	99.9995946884												
1885071620	Pocket Ref 4th Edition 4th Edition	Engineering & Transportation	Engineering	scoreboard	60.7804119587												
1885167601	Little Red Book of Selling: 12.5 Principles of Sales Greatness Hardcover	Business & Money	Management & Leadership	airplane	52.892434597												
1885203292	Absolut Book: The Absolut Vodka Advertising Story Paperback	Arts & Photography	Graphic Design	bottle	64.5444750786												
1885214022	Lithuania: New & Selected Poems Paperback	Literature & Fiction	Poetry	mailbag	98.1208443642	dog	62.663269043										
1885593082	Math Play! (Williamson Little Hands Series) Paperback	Education & Teaching	Schools & Teaching	teddy bear	51.3491094112												
1885593295	Geology Rocks!: 50 Hands-On Activities to Explore the Earth (Kaleidoscope Kids) Paperback	Children's Books	Science, Nature & How It Works	sports ball	87.0503723621												
1885593384	Going West!: Journey on a Wagon Train to Settle a Frontier Town (Kaleidoscope Kids) Paperback	Children's Books	History	sports ball	87.106102705												
1885767145	Repairing the Ruins: The Classical and Christian Challenge to Modern Education Paperback	Politics & Social Sciences	Politics & Government	prison	99.6												
1885767234	Brightest Heaven of Invention: A Christian Guide To Six Shakespeare Plays Paperback	Literature & Fiction	History & Criticism	cinema	91.1044299603	bed	80.804848671	street_sign	62.95								
1885767668	The Roar on the Other Side: A Guide for Student Poets	Reference	Writing, Research & Publishing Guides	plastic_bag	75.4385113716												
1885767692	A House for My Name: A Survey of the Old Testament Paperback	Christian Books & Bibles	Bible Study & Reference	crate	61.2905979156												
1885865481	Man with a Maid & Other Victorian Stories Paperback	Literature & Fiction	British & Irish	oxygen_mask	90.1257753372												
1886069166	Elephant Prince: The Story of Ganesh Hardcover	Children's Books	Literature & Fiction	tray	82.7316582203	bicycle	53.6460399628										
1886070237	Winning Low-Limit Hold'em Paperback	Humor & Entertainment	Puzzles & Games	pill_bottle	87.7234458923												
1886070253	The Mathematics of Poker Paperback	Humor & Entertainment	Puzzles & Games	Petri_dish	94.0215051174												
1886298092	Success Express for Teens: 50 Life-Changing Activities Paperback	Parenting & Relationships	Parenting	stop sign	99.9851703644												
1886433232	What They Never Told You in History Class, Vol.1 6th Revised Edition	New, Used & Rental Textbooks	Humanities	brass	52.0649254322												
1886529191	Introduction to Linear Optimization (Athena Scientific Series in Optimization and Neural Computation, 6) unknown Edition	Science & Math	Mathematics	scoreboard	71.5979337692												
188652923X	Introduction to Probability, 2nd Edition 2nd Edition	Science & Math	Mathematics	apron	87.5499427319	book	67.1208798885										
1886705232	Streetwise Jerusalem Map - Laminated City Center Street Map of Jerusalem, Israel - Folding pocket size travel map Map	Travel	Middle East	clock	88.1896853447	maze	58.0364465714										
1886705704	Streetwise Ireland Map - Laminated Country Road Map of Ireland Map	Travel	Europe	clock	99.042904377												
1887542590	The Essential Driving Guide for England, Scotland and Ireland Paperback	Travel	Europe	clock	99.7156500816												
1887752307	Al-Ghazali's Path to Sufism: His Deliverance from Error (al-Munqidh min al-Dalal) Paperback	Religion & Spirituality	Islam	brass	98.1544494629												
1887840001	Master Cornhill			fire_screen	94.5200502872												
1887840117	Eric the Red and Leif the Lucky Paperback	Children's Books		vase	61.8931829929												
1887840222	Walk the Worlds Rim Paperback	Children's Books		cliff	94.9411213398												
1887840400	Riding the Pony Express Paperback	Children's Books		dog	60.0478947163												
1887840559	Flame Over Tara Paperback	Literature & Fiction	Genre Fiction	dog	50.4106163979												
1887840672	The Iron Peacock Paperback	Children's Books		altar	91.144579649												
1887840761	The Grammar Ace: Student Workbook Paperback	Children's Books		clog	91.8124914169												
1887896686	Native Roads: The Complete Motoring Guide to the Navajo and Hopi Nations, Newly Revised Edition Paperback	History	Americas	car	67.612349987												
1888009195	Euclid's Elements	Science & Math	Mathematics	dog	52.0846903324												
1888009284	Selections from Kepler's Astronomia Nova (Science Classics Module for Humanities Studies)	Science & Math	Astronomy & Space Science	maze	75.5901634693												
1888375558	The Energy of Prayer: How to Deepen Your Spiritual Practice Paperback	Christian Books & Bibles	Christian Living	gong	99.9032139778												
1888375663	For a Future to Be Possible: Buddhist Ethics for Everyday Life Paperback	Religion & Spirituality	Buddhism	seashore	52.5111854076												
1888451858	East Village Tetralogy Paperback	Travel	United States	vending_machine	54.9												
1888469919	Pre-Algebra, Sixth Edition			spatula	78.2728374004	book	69.8327422142										
1888469927	Beginning Algebra Paperback	Science & Math	Mathematics	quill	99.9931097031												
1888690593	Bobby Fischer: The Career and Complete Games of the American World Chess Champion Paperback	Humor & Entertainment	Puzzles & Games	tie	77.8697013855												
1888698543	The Mental Game of Baseball: A Guide to Peak Performance Paperback	Sports & Outdoors	Miscellaneous	sports ball	99.9929070473	baseball	99.7469902039										
1888724161	Rigging Handbook 4th Edition 4th edition Edition	New, Used & Rental Textbooks	Reference	corkscrew	94.9400901794	can_opener	78.4946143627										
1888820179	Amazing Grace: The Story of Grace O'Malley the Notorious Pirate Woman Paperback	Literature & Fiction	Genre Fiction	kite	90.8744513988												
1888827084	Spelling Power, Student Record Book, Green Grades 4-6 Paperback	Children's Books	Education & Reference	street_sign	81.13												
1888827394	Spelling Power, Fourth Edition 4th Edition	New, Used & Rental Textbooks		book	76.7925083637												
1888992131	Pure Love Paperback	Teen & Young Adult	Social Issues	seashore	52.7912735939												
1889392391	Bridal Bargains: Secrets to Throwing A Fantastic Wedding On A Realistic Budget Paperback	Self-Help	Relationships	umbrella	53.9951443672												
1889424080	For the Good of the Game: Modern Techniques and Practical Wisdom for Today's Soccer Referee Paperback	Sports & Outdoors	Soccer	basketball	95.5722093582	volleyball	71.5411782265	sports ball	56.7398667336								
1889540692	Street Strategies: A Survival Guide for Motorcyclists Paperback	Engineering & Transportation	Automotive	kite	63.9020442963												
1889540714	Rats: Complete Care Guide Paperback	Crafts, Hobbies & Home	Pets & Animal Care	cat	91.3859188557												
1889593060	High Altitude Baking: 200 Delicious Recipes & Tips for Great Cookies, Cakes, Breads & More : For People Living Between 3,500 & 10,000 Feet Paperback	Cookbooks, Food & Wine	Regional & International	pizza	80.5800795555												
188959315X	High Altitude Baking: 200 Delicious Recipes & Tips for Great Cookies, Cakes, Breads & More Paperback	Cookbooks, Food & Wine	Regional & International	cake	92.1323478222												
1889609110	Conscious Discipline: 7 Basic Skills for Brain Smart Classroom Management 1st Edition	New, Used & Rental Textbooks		jersey	72.6598024368	kite	50.1720309258										
1889609285	Shubert Rants and Raves - Paperback (English)	Learning & Education		teddy bear	87.2894704342												
1889609358	Managing Emotional Mayhem The Five Steps for Self-Regulation Paperback	Parenting & Relationships	Parenting	neck_brace	72.5121498108												
1889636134	Hunter and His Amazing Remote Control: A Fun, Hands-On Way to Teach Self-Control to ADD/ADHD Children Reprint Edition	New, Used & Rental Textbooks	Education	scale	99.9104440212												
1889636487	My Daddy Is in Jail: Story, Discussion Guide, and Small Group Activities for Grades K-5 Paperback	Health, Fitness & Dieting	Psychology & Counseling	barbershop	72.37	harp	50.0121414661										
1889720143	What Islam Is All About Paperback	Religion & Spirituality		crate	51.9607305527												
1889892742	Welding Symbols Quick Card Pamphlet	Engineering & Transportation	Engineering	tv	72.5033640862												
1889910171	The Jazz Fly Hardcover	Children's Books	Animals	stop sign	75.8971989155	sports ball	54.9383878708	electric_fan	51.9547283649								
1889921157	Comadres: Hispanic Women of the Rio Puerco Valley Paperback	Politics & Social Sciences	Social Sciences	mortarboard	67.6455676556												
1890085057	The Reassess Your Chess Workbook Paperback	Humor & Entertainment	Puzzles & Games	vase	63.44383955												
1890159271	Flogging Paperback	Politics & Social Sciences	Social Sciences	vacuum	83.5478842258	hand_blower	79.7034323215										
1890177288	Introduction To Catholicism: A Complete Course Hardcover	Teen & Young Adult	Religion & Spirituality	clock	99.8519599438	magnetic_compass	99.975413084										
1890177601	Introduction to Catholicism Student Workbook New Edition	New, Used & Rental Textbooks	Humanities	clock	99.969625473	magnetic_compass	89.5886301994										
1890318477	An Intelligent Person's Guide to Modern Culture 1st Edition	New, Used & Rental Textbooks	Humanities	altar	70.4109191895	clock	53.4088671207										
1890350036	Love Is a Fire: The Sufi's Mystical Journey Home Paperback	Religion & Spirituality	Islam	pill_bottle	50.6661117077												
1890350141	The Return of the Feminine and the World Soul Paperback	Religion & Spirituality	Islam	snorkel	91.9773280621	plastic_bag	60.11										
1890490997	Your Dream Instrument: An Insider's Guide to Buying Violins, Violas, Cellos, Basses & Bows Paperback	Arts & Photography	Music	violin	99.9474704266												
189053403X	35 Ways to Help a Grieving Child (Guidebook Series) Paperback	Self-Help	Death & Grief	stop sign	76.4396250248												
1890771619	The Harvest Gypsies New edition Edition	Reference	Writing, Research & Publishing Guides	car	51.1070489883												
1890947938	Twelve Disciples pamphlet: The Life and Minsitry of Jesus' 12 Disciples Pamphlet	Christian Books & Bibles	Bible Study & Reference	vending_machine	95.7712352276												
1890948144	Clicker Training for Cats (Karen Pryor Clicker Books) 2nd Edition	Crafts, Hobbies & Home	Pets & Animal Care	orange	52.1805763245												
1891105140	Serves One: Simple Meals to Savor When You're on Your Own Paperback	Cookbooks, Food & Wine	Cooking Methods	plate	99.8651564121												
189110523X	Comfort Food: Rachael Ray Top 30 30-Minute Meals Spiral-bound	Cookbooks, Food & Wine	Quick & Easy	pizza	73.2086718082	dining table	56.2481641769										
1891105337	Raising the Salad Bar: Beyond Leafy Greens--Inventive Salads with Beans, Whole Grains, Pasta, Chicken, and More Paperback	Cookbooks, Food & Wine	Main Courses & Side Dishes	cucumber	77.2031366825	banana	50.6484866142										
1891105493	The Latin Road Home: Savoring the Foods of Ecuador, Spain, Cuba, Mexico, and Peru Hardcover	Cookbooks, Food & Wine	Regional & International	triumphal_arch	51.7598569393												
1891252089	Ashtanga Yoga: The Practice Manual Hardcover	Health, Fitness & Dieting	Exercise & Fitness	binder	78.95	book	50.7360756397										
1891267620	Rum Hardcover	Cookbooks, Food & Wine	Beverages & Wine	doormat	99.5051920414												
1891327720	Endangered Animals: Level 2 (We Both Read - Level 2 (Quality)) Paperback	Children's Books	Literature & Fiction	cat	95.945084095	dog	88.4216964245	tiger	87.7125501633	tiger_cat	76.1323273182						
1891389157	Statistical Mechanics 1st Edition	Science & Math	Mathematics	binder	52.673715353	doormat	52.8										
189138922X	Classical Mechanics null edition Edition	Science & Math	Physics	can_opener	85.9151124954	truck	65.456789732										
1891627570	Letters and Numbers for Me Paperback	Children's Books	Education & Reference	cow	97.6298630238	bird	90.8161222935										
1891627708	Handwriting Without Tears Cursive Handwriting - Grade 3	Office & School Supplies	Education & Crafts	zebra	95.7623243332	airplane	62.4509334564										
1891785400	Counsels of Religion Paperback	Religion & Spirituality	Islam	prayer_rug	53.4218370914												
1891830600	Carnet De Voyage (Travel Journal) Paperback	Reference	Writing, Research & Publishing Guides	carton	59.7297012806												
1892069563	MindWare Multiplication Mosaics			crossword_puzzle	99.3574440479												
1892145898	Biscotti: Recipes from the Kitchen of the American Academy in Rome, Rome Sustainable Food Project Hardcover	Cookbooks, Food & Wine	Regional & International	dining table	81.8002343178	orange	58.4235966206	donut	56.7512750626								
1892149060	The Manly Art of Seduction, How to Meet, Talk To, and Become Intimate with Anyone Paperback	Politics & Social Sciences	Social Sciences	scoreboard	94.2149281502												
1892374625	Waffles from Morning to Midnight Hardcover	Cookbooks, Food & Wine	Baking	fork	60.7472002506												
1892391201	Her Smoke Rose Up Forever Paperback	Literature & Fiction	Short Stories & Anthologies	geyser	59.8261296749	fountain	50.22										
1892427060	Mystery of History Vol 2 *NOP Paperback	Education & Teaching	Schools & Teaching	throne	73.4601199627												
1892427443	All American History Student Activity Book Volume 2 Paperback	History		tv	56.3809633255												
1892495260	The Unknown Tour de France: The Many Faces of the World's Greatest Bicycle Race (Cycling Resources Book) Paperback	Sports & Outdoors	Individual Sports	isopod	69.83	vase	60.4769587517										
189249552X	Ascent: The Mountains of the Tour de France Hardcover	Sports & Outdoors	Individual Sports	bicycle	98.3744621277												
1892495716	Rebour: The Bicycle Illustrations of Daniel Rebour Hardcover	Engineering & Transportation	Automotive	bicycle	80.6648910046												
1892796015	Secret Behind Communism The Ethnic Origins of the Russian Revolution and the Greatest Holocaust the History of Mankind Hardcover	History	Russia	cassette	51.3323366642												
1892882027	The Seven Secrets of Successful Coaches Paperback	Sports & Outdoors	Coaching	scoreboard	93.6707079411												
1892989476	80 Morning Meeting Ideas for Grades K-2 1st Edition	Education & Teaching	Schools & Teaching	pick	95.0298070908												
1893103021	Of Courage Undaunted: Across the Continent with Lewis & Clark Paperback	Teen & Young Adult	Education & Reference	hen-of-the-woods	98.768812418												
189310303X	Poor Richard			dog	53.7924051285												
1893831248	The 80/10/10 Diet Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	fig	98.0474472046	apple	67.1885490417										
1893858553	Examkrackers 101 Passages in MCAT Verbal Reasoning 2nd ed. Edition	Medical Books	Medicine	hair_spray	86.0406160355	cup	74.8188316822										
1893996808	Homegirls and Handgrenades Paperback	Literature & Fiction	Poetry	sombrero	97.6437330246												
1894020545	The Concrete Wave: The History of Skateboarding Paperback	Sports & Outdoors	Individual Sports	nipple	94.2119538784												
1894243714	Frida & Diego: Passion, Politics and Painting Hardcover	Arts & Photography	History & Criticism	barbershop	87.6124680042												
1896232043	Dream: A Tale of Wonder, Wisdom & Wishes Hardcover	Children's Books	Growing Up & Facts of Life	face_powder	61.2390637398												
1897238762	Out of Control: Why Disciplining Your Child Doesn't Work and What Will Paperback	Parenting & Relationships	Parenting	sunscreen	90.9938871861	stop sign	57.4750840664										
1898141134	PETER GREEN: FOUNDER OF FLEETWOOD MAC - THE BIOGRAPHY Paperback	Biographies & Memoirs		power_drill	89.5760953426												
1899171592	Holistic Aromatherapy for Animals: A Comprehensive Guide to the Use of Essential Oils & Hydrosols with Animals (Comprehensive Guide to the Use of Essential Oils and Hydroso) Paperback	Health, Fitness & Dieting	Alternative Medicine	dog	99.1751253605	cat	97.3138868809	horse	85.3504359722	bird	78.9124071598	cow	70.2038049698				
1899579540	Satipaṭṭhāna: The Direct Path to Realization Paperback	History	World	pretzel	70.7620501518												
1900486768	Beaver Street: A History of Modern Pornography Paperback	Humor & Entertainment	Pop Culture	lipstick	99.9450027943												
1901123561	A Taste of Puerto Rico Cookbook Paperback	Cookbooks, Food & Wine	Regional & International	bowl	73.3218789101	orange	59.4417214394	carrot	58.2647562027								
1901557197	A Wee Worship Book: Fourth Incarnation Paperback	Christian Books & Bibles	Worship & Devotion	stopwatch	79.7163486481												
190192324X	Stop Smoking Forever Audio CD	Health, Fitness & Dieting	Addiction & Recovery	Band_Aid	53.5278737545												
1901923916	Mermaids & Fairy Dust (Calm for Kids) (Magical meditation for girls of all ages) Audio CD	Health, Fitness & Dieting	Alternative Medicine	kite	64.1466677189												
1902407849	Scottish Myths and Legends (Waverley Scottish Classics) Paperback	Politics & Social Sciences	Social Sciences	shovel	99.9918103218												
1903141680	The Food and Cooking of Peru: Traditions, Ingredients, Tastes and Techniques in 60 Classic Recipes Hardcover	Cookbooks, Food & Wine	Regional & International	Dungeness_crab	67.1445846558	bowl	54.7741353512										
190314194X	Wood-Fired Oven Cookbook: 70 Recipes for Incredible Stone-Baked Pizzas and Breads, Roasts, Cakes and Desserts, All Specially Devised for the Outdoor Oven and Illustrated in Over 400 Photographs Hardcover	Cookbooks, Food & Wine	Cooking Methods	pizza	98.7141132355	bowl	70.583242178										
190316415X	The Best Of Irish Breads & Baking: Traditional, Contemporary & Festive Paperback	Cookbooks, Food & Wine	Regional & International	bakery	85.3084504604	cake	81.7531585693	potted plant	64.6287560463	bowl	64.6844029427	chair	52.0705282688	vase	50.2415537834		
1903436893	King Richard III: Third Series (Arden Shakespeare) 3rd Edition	Literature & Fiction	History & Criticism	cockroach	55.9996306896												
190385475X	Hands of Stone: The Life and Legend of Roberto Duran Paperback	Sports & Outdoors	Biographies	punching_bag	99.7654378414	apple	57.7754199505										
1903975581	Painting Flowers and Plants (Watercolour Painting Tips & Techniques) Paperback	Arts & Photography	History & Criticism	bed	56.8802893162												
1904048714	Muses: Revealing the Nature of Inspiration (Pocket Essential series) Hardcover	Arts & Photography	History & Criticism	dog	56.599009037												
1904271227	As You Like It (Arden Shakespeare: Third Series) Paperback	Literature & Fiction	History & Criticism	teddy bear	53.1665802002												
190446856X	Secrets of Professional Tournament Poker (D&B Poker) (Volume 1) Paperback	Humor & Entertainment	Puzzles & Games	refrigerator	59.076499939												
1904468586	Secrets of Professional Tournament Poker, Vol. 2: Stages of the Tournament (Volume 2) Paperback	Humor & Entertainment	Puzzles & Games	refrigerator	74.617856741												
1904550398	My First Signs: American Sign Language (Baby Signing) Board book	Children's Books	Education & Reference	teddy bear	79.9254179001												
1904550401	Sign and Sing Along: Teddy Bear, Teddy Bear! Board book	Children's Books	Growing Up & Facts of Life	teddy bear	90.6163156033	saltshaker	50.1977086067										
1904550428	Sign and Sing Along: Twinkle, Twinkle Little Star Board book	Children's Books	Growing Up & Facts of Life	teddy bear	82.0939838886												
1904550436	Sign and Sing Along: Itsy Bitsy Spider Board book	Children's Books	Growing Up & Facts of Life	teddy bear	92.5305247307												
1904573215	The Fifth Quarter: An Offal Cookbook Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	crossword_puzzle	99.068903923												
1904687466	Wehrmacht Panzer Divisions 1939-45 (Essential Identification Guide) Hardcover	History	Military	banana	86.88839674	tank	82.5319230556	half_track	74.42	truck	61.9666934013						
1904738281	Havana Gold: The Havana Quartet (Mario Conde Investigates) Paperback	Mystery, Thriller & Suspense	Mystery	barbershop	86.4393413067												
1904738567	Needle in a Haystack (An Inspector Lascano Mystery) Paperback	Mystery, Thriller & Suspense	Thrillers & Suspense	barbershop	86.6722822189	car	63.066226244										
190492011X	Irish Traditional Cooking: Over 300 Recipes from Ireland's Heritage Paperback	Cookbooks, Food & Wine	Regional & International	hot_pot	93.9795911312	pizza	58.7772130966										
1904920209	Dough: Simple Contemporary Breads Paperback	Cookbooks, Food & Wine	Baking	pretzel	99.5209872723	pizza	63.6758208275										
190499198X	Elements of Design: Elegant Wisdom That Works for Every Room in Your Home Hardcover	Crafts, Hobbies & Home	Home Improvement & Design	window_shade	96.4958906174	vase	92.3510313034	chair	78.223657608								
1905026439	Peepshow: The Scripts and More Paperback	Humor & Entertainment	Television	jersey	76.31												
1905045026	Irresistible Influence Cards-Salad: have it all Crds Edition	Business & Money	Business Culture	stop sign	99.4228601456	binder	59.8790645599										
1905047045	The Secret History of the West: The Influence of Secret Organizations on Western History from the Renaissance to the 20th Century Paperback	History	Americas	brass	91.76												
1905177402	The Womanly Art of Breastfeeding Paperback	Health, Fitness & Dieting	Women's Health	wig	91.6954934597												
1905346271	Puzzler Code Word: Vol. 1 Paperback	Humor & Entertainment	Puzzles & Games	crossword_puzzle	100												
190543054X	Persuasion Skills Black Book: Practical NLP Language Patterns for Getting The Response You Want Paperback	Business & Money	Business Culture	stopwatch	90.0291860104												
1905548923	Shadowmagic (Shadowmagic, Book 1) Paperback	Teen & Young Adult	Literature & Fiction	jack-o'-lantern	99.9825775623												
1905574401	The Little Office of the Blessed Virgin Mary (English and Latin Edition) Leather Bound	Christian Books & Bibles	Worship & Devotion	binder	81.502199173												
1905712189	Tim Hetherington: Infidel Paperback	Arts & Photography	Photography & Video	binder	98.6906349659												
190586437X	Hadrian's Wall Path, 3rd: British Walking Guide: planning, places to stay, places to eat; includes 58 large-scale walking maps (British Walking Guide Hadrian's Wall Path Wallsend to Bowness-On-Solway) Paperback	Travel	Europe	backpack	86.1184358597												
1906002274	Shelter From The Storm Bob Dylan's Rolling Thunder Yearsbook (Genuine Jawbone Books) Paperback	Arts & Photography	Music	banjo	54.0795266628												
1906173419	The Freedom of Self Forgetfulness: The Path to True Christian Joy Paperback	Christian Books & Bibles	Christian Living	guillotine	97.1693515778												
1906388733	The Essence of Watercolour Hardcover	Arts & Photography	Painting	fountain	54.84												
1906388830	Breaking the Rules of Watercolour Hardcover	Arts & Photography	History & Criticism	pot	67.564278841	head_cabbage	52.7281045914										
1906417156	Small Spaces: Maximizing Limited Spaces for Living (The Small Book of Home Ideas series) Hardcover	Crafts, Hobbies & Home	Home Improvement & Design	chair	93.4691011906	jinrikisha	64.1201198101	dining table	52.3912131786								
1906454086	Instructive Modern Chess Masterpieces - new enlarged edition Paperback	Humor & Entertainment	Puzzles & Games	bannister	54.58												
1906735751	Banners In The Wind (Lescari Trilogy) Mass Market Paperback	Science Fiction & Fantasy	Fantasy	shower_cap	95.0088620186												
1906868239	Bake!: Essential Techniques for Perfect Baking Hardcover	Cookbooks, Food & Wine	Cooking Education & Reference	bakery	95.4788565636	donut	70.2221930027	pizza	64.1398131847	cake	51.2948155403						
1906868468	Homemade: Irresistible Homemade Recipes for Every Occasion Hardcover	Cookbooks, Food & Wine	Entertaining & Holidays	laptop	93.9709484577	cup	78.8671195507										
1906868670	Salads: Beyond the Bowl: Extraordinary Recipes for Everyday Eating Paperback	Cookbooks, Food & Wine	Main Courses & Side Dishes	cheeseburger	71.6144919395												
1906868743	Nick Malgieri's Bread: Over 60 Breads, Rolls and Cakes plus Delicious Recipes Using Them Hardcover	Cookbooks, Food & Wine	Baking	trilobite	99.3591070175	pizza	53.1431674957										
1906868840	Olives, Lemons & Za'atar: The Best Middle Eastern Home Cooking Hardcover	Cookbooks, Food & Wine	Regional & International	doormat	95.4590678215	prayer_rug	52.3										
1906868867	Clodagh's Kitchen Diaries: Delicious Recipes Throughout the Year Hardcover	Cookbooks, Food & Wine	Regional & International	bowl	72.6541161537	potter's_wheel	61.9781911373	cup	60.6811821461	dining table	53.4128904343						
1906954593	Did You Hear Me Crying: The Moving Story of Survival Through 45 Years of Sexual, Physical and Emotional Abuse	Parenting & Relationships	Family Relationships	Band_Aid	82.7774167061												
1907256008	Legend of the Last Vikings - Taklamakan Paperback	Literature & Fiction	Action & Adventure	shield	99.1197347641												
1907434356	The Negroni: A gaz regan Notion Paperback	Cookbooks, Food & Wine	Beverages & Wine	pole	50.1301765442												
1907446273	Modern Military Airpower: 1990-Present (Essential Aircraft Identification Guide) Hardcover	Crafts, Hobbies & Home	Crafts & Hobbies	airplane	86.541557312	shoe_shop	70.31	warplane	51.3413250446	coho	50.1998484135						
1907446281	Postwar Armored Fighting Vehicles: 1945–Present (The Essential Vehicle Identification Guide) Hardcover	History	Military	tank	90.9260690212	plate_rack	73.48										
1907446591	Postwar Air Weapons: 1945-Present (Essential Weapons Identification Guides) Hardcover	History	Military	airplane	99.1896688938	carpenter's_kit	77.3308813572										
1907446605	Postwar Artillery 1945-Present (Essential Identification Guide) Hardcover	History	Military	truck	58.2236468792	violin	52.4801373482										
1907519963	The Hadrumal Crisis: Dangerous Waters (The Hardrumal Crisis) Mass Market Paperback	Science Fiction & Fantasy	Fantasy	violin	99.7936367989												
1907704701	Neurocomic: A Comic About the Brain Hardcover	Medical Books	Medicine	prayer_rug	93.34	clock	83.3767712116	sewing_machine	81.0292184353								
1907794204	The Man from Zara: The Story of the Genius Behind the Inditex Group Paperback	Biographies & Memoirs	Professionals & Academics	bathing_cap	95.7351207733												
1907804048	The Armory Show at 100: Modernism and Revolution Hardcover	Arts & Photography	History & Criticism	confectionery	62.8530442715												
1907967052	I'm Not Ready! (Baby Owl) Hardcover	Children's Books	Growing Up & Facts of Life	bird	54.5801639557												
1907967311	No More Biting for Billy Goat! (Ducky and Piggy) Hardcover	Children's Books	Growing Up & Facts of Life	teddy bear	69.3803608418												
1908273178	Small Arms 1945-Present (Essential Identification Guide) Hardcover	History	Military	rifle	86.1335873604	assault_rifle	66.2378132343										
1908273755	Small Arms 1914-45 (Essential Identification Guide) Hardcover	History	Military	rifle	81.73												
1908293039	The NLP Practitioner Manual 3rd Edition	New, Used & Rental Textbooks	Social Sciences	crash_helmet	81.3662171364												
1908402024	Bradshaw’s Handbook (Old House) Hardcover	History	Europe	brass	99.1150140762												
1908449470	Knit Nordic: 20 Contemporary Accessories Inspired by 4 Traditional Sweater Patterns Hardcover	Crafts, Hobbies & Home	Crafts & Hobbies	teddy bear	80.9497356415	bowl	63.5621011257	hamper	60.7686758041								
1908699272	The Lion of Midnight Paperback	Literature & Fiction	Genre Fiction	volcano	97.2662508488	fountain	53.53										
1908714069	A Scene In Between: Tripping through the Fashions of UK Indie Music 1980-1988 Hardcover	Arts & Photography	Music	car	64.8249268532												
1908862793	A Life Less Ordinary: interiors and inspirations Hardcover	Crafts, Hobbies & Home	Home Improvement & Design	altar	99.7451841831	clock	94.0732002258										
1909520470	The Handfasted Wife (The Daughters of Hastings) Paperback	Literature & Fiction	Genre Fiction	brass	99.4096398354												
1909855162	The Skinny Juice Diet Recipe Book: 5lbs, 5 Days. The Ultimate Kick-Start Diet and Detox Plan to Lose Weight & Feel Great! Paperback	Cookbooks, Food & Wine	Beverages & Wine	cup	92.226755619	sunscreen	88.9477193356	bottle	69.2173242569								
1926973356	You Are Stardust Hardcover	Children's Books	Growing Up & Facts of Life	pinwheel	97.4448621273	kite	65.7136023045	umbrella	58.479475975								
1927675006	Seduced at Sunset (Pembroke Palace Series) Paperback	Romance	Historical	bed	69.1146969795												
1928706126	The Life of the Buddha: According to the Pali Canon Paperback	History	World	kite	73.479282856												
1928832431	Aquinas's Shorter Summa: Saint Thomas's Own Concise Version of His Summa Theologica Paperback	Christian Books & Bibles	Theology	cloak	50.92												
1929132425	Little School Hardcover	Children's Books	Growing Up & Facts of Life	rubber_eraser	90.1465296745												
1929241003	The Life and Campaigns of Stonewall Jackson Hardcover	History	Americas	microphone	98.3316123486	dog	57.6027810574										
1929289324	The ASCA National Model: A Framework for School Counseling Programs, 3rd Edition 3rd Edition	New, Used & Rental Textbooks	Business & Finance	vase	59.6325874329												
1929494173	The 7 Habits of Highly Effective Teens Workbook Paperback	Children's Books	Growing Up & Facts of Life	stop sign	99.1849541664												
1929610971	Learning Together with Young Children: A Curriculum Framework for Reflective Teachers Paperback	Education & Teaching	Schools & Teaching	bottle	78.9897382259												
1929657463	Evicting the Perpetrator:A Male Survivor Guide to Recovery From Childhood Sexual Abuse Paperback	Self-Help	Abuse	barbershop	57.8800022602												
1929683227	Learning Language Arts Through Literature: The Yellow Book- Teacher Guide			bird	98.2693076134	cat	96.6397345066										
1929694156	Purification of the Heart: Signs, Symptoms and Cures of the Spiritual Diseases of the Heart Paperback	Religion & Spirituality	Worship & Devotion	bed	61.8117690086												
1929766009	Casey at the Bat: A Ballad of the Republic Sung in the Year 1888 (Caldecott Honor Book) Hardcover	Children's Books	Literature & Fiction	baseball	99.57												
1929834144	The Art of Designing Watercolors Hardcover	Arts & Photography	Painting	boat	60.1818144321												
1929866003	Open Hearts: Renewing Relationships with Recovery, Romance & Reality Paperback	Self-Help	Relationships	brass	65.34												
1929918089	Book of My Nights: Poems (American Poets Continuum, 68) Paperback	Literature & Fiction	Poetry	brass	69.2049860954												
1929918224	Mules of Love (American Poets Continuum) Paperback	Literature & Fiction	Poetry	horse	98.3466207981	tray	98.4307467937	brass	55.83								
